time,tipPy_x,tipPy_y,tipPy_z,tipCpp_x,tipCpp_y,tipCpp_z
9.500000000000174083e+00,8.840066057482545148e-01,-1.481958021157418592e+00,-2.768717790903663708e-04,8.840042390843058095e-01,-1.481979501299659274e+00,-2.586081823083107153e-04
9.517000000000164661e+00,8.343179075621729446e-01,-1.532160794183286434e+00,-3.114504974308660371e-04,8.343128755458073531e-01,-1.532182099128037711e+00,-2.956808716874072479e-04
9.534000000000155239e+00,7.782622645264425376e-01,-1.581242189412856547e+00,-3.457423870721118412e-04,7.782542486016068572e-01,-1.581262483039386879e+00,-3.324472112144595884e-04
9.550000000000146372e+00,7.193627011498069379e-01,-1.624982895583392040e+00,-3.764668386438827430e-04,7.193517537467608580e-01,-1.625001320753438838e+00,-3.642952678911355927e-04
9.567000000000136950e+00,6.502541318884683674e-01,-1.667093026503530417e+00,-4.044156116927690651e-04,6.502402593992849811e-01,-1.667108414023208196e+00,-3.906545743463507971e-04
9.584000000000127528e+00,5.749690392779202019e-01,-1.702850991382343970e+00,-4.220831942428277862e-04,5.749528910234733559e-01,-1.702862386101951619e+00,-4.027721946815016312e-04
9.600000000000118661e+00,4.995610856669609467e-01,-1.729287503894763489e+00,-4.235882559769986282e-04,4.995437832851150617e-01,-1.729294647949565000e+00,-3.956891366773978192e-04
9.617000000000109239e+00,4.162767864103793514e-01,-1.748871568287569733e+00,-4.053844869364175724e-04,4.162595072090914394e-01,-1.748874269726182540e+00,-3.664824582221781974e-04
9.634000000000099817e+00,3.316459450901886874e-01,-1.759701699609921288e+00,-3.666439932306848112e-04,3.316298888364124786e-01,-1.759700624270291947e+00,-3.169048011265766579e-04
9.650000000000090949e+00,2.523644493664638500e-01,-1.762597837330574624e+00,-3.126978802976324414e-04,2.523503876668888868e-01,-1.762594182650511598e+00,-2.543493203877406571e-04
9.667000000000081528e+00,1.698592844482379460e-01,-1.759152856260767006e+00,-2.382019671360818369e-04,1.698479031634980152e-01,-1.759147661846909516e+00,-1.734628966497953333e-04
9.684000000000072106e+00,9.007958083991446374e-02,-1.750465417239035926e+00,-1.486297003537348613e-04,9.007113650840647967e-02,-1.750459890528646145e+00,-8.122057628129027759e-05
9.700000000000063238e+00,1.799072450434593962e-02,-1.738832389141044654e+00,-5.512180701123668876e-05,1.798505923143883800e-02,-1.738827511982677931e+00,1.082436105964920963e-05
9.717000000000053817e+00,-5.516360347087778671e-02,-1.724067578756943941e+00,4.732555408608563269e-05,-5.516644020532951442e-02,-1.724064220731027941e+00,1.072909852998128874e-04
9.734000000000044395e+00,-1.247014518773565395e-01,-1.707933244050352073e+00,1.456906441070745031e-04,-1.247016556921343167e-01,-1.707932069135530639e+00,1.954262303798025107e-04
9.750000000000035527e+00,-1.868788791182969256e-01,-1.692337462040809815e+00,2.285111014525046628e-04,-1.868768018614080928e-01,-1.692338800731421955e+00,2.654480265481044235e-04
9.767000000000026105e+00,-2.495606002128828438e-01,-1.676062669850280296e+00,3.006815242937732353e-04,-2.495563012992879637e-01,-1.676067036721112569e+00,3.217347451726862038e-04
9.784000000000016684e+00,-3.088785517691508553e-01,-1.660703278007483075e+00,3.519113751518912134e-04,-3.088722154797894914e-01,-1.660710927183098651e+00,3.560250907752450077e-04
9.800000000000007816e+00,-3.617466876756305072e-01,-1.647526923952420397e+00,3.778318743464794630e-04,-3.617385708721961857e-01,-1.647537802030039300e+00,3.662699410186303814e-04
9.816999999999998394e+00,-4.148781657999783268e-01,-1.635245611883066275e+00,3.798811738519768588e-04,-4.148682612940989833e-01,-1.635259978978266915e+00,3.532003812387753778e-04
9.833999999999988972e+00,-4.649551656337970740e-01,-1.624998742501474247e+00,3.558051612240166126e-04,-4.649435310141494249e-01,-1.625016569568799252e+00,3.167175768116017344e-04
9.849999999999980105e+00,-5.093317350823962641e-01,-1.617363877925583893e+00,3.112712431582541199e-04,-5.093184749180320603e-01,-1.617384851988194372e+00,2.637844164182183556e-04
9.866999999999970683e+00,-5.535453626692117268e-01,-1.611451389436931780e+00,2.445719258766717859e-04,-5.535303216816456207e-01,-1.611475496228585769e+00,1.921767860404411895e-04
9.883999999999961261e+00,-5.946692095379791931e-01,-1.607770940988995090e+00,1.631772364516902315e-04,-5.946522731451797661e-01,-1.607797853709160396e+00,1.102090843414109048e-04
9.899999999999952394e+00,-6.304421832482762778e-01,-1.606218166766669730e+00,7.864462857684857233e-05,-6.304233082486454531e-01,-1.606247306745220982e+00,2.898294549928554236e-05
9.916999999999942972e+00,-6.651692190454665532e-01,-1.606349475442131247e+00,-1.350625435992322261e-05,-6.651480790999894088e-01,-1.606380400904967365e+00,-5.595217697795806799e-05
9.933999999999933550e+00,-6.963048184410537411e-01,-1.607929867926138012e+00,-1.020103231086103230e-04,-6.962811874242902377e-01,-1.607961815187963772e+00,-1.340163814886205181e-04
9.949999999999924682e+00,-7.221262161176674743e-01,-1.610264138018745683e+00,-1.770244003844614704e-04,-7.221000642862388519e-01,-1.610296189584193183e+00,-1.969033911347804430e-04
9.966999999999915261e+00,-7.456814909384830159e-01,-1.613006064761010716e+00,-2.435998856987980996e-04,-7.456525785131729034e-01,-1.613037163152457820e+00,-2.488677962882015560e-04
9.983999999999905839e+00,-7.651589999457059088e-01,-1.615255611065847141e+00,-2.933345455358463355e-04,-7.651274491681664403e-01,-1.615284571018969606e+00,-2.829361004696411951e-04
9.999999999999896971e+00,-7.798570036140899386e-01,-1.616199271649064517e+00,-3.228571706912713004e-04,-7.798233535485091794e-01,-1.616225176501273619e+00,-2.974059672262597404e-04
1.001699999999988755e+01,-7.919430038054277032e-01,-1.615272717747652464e+00,-3.352892449184321686e-04,-7.919078580879381768e-01,-1.615294491758024975e+00,-2.942757122550314136e-04
1.003399999999987813e+01,-8.009695776100507203e-01,-1.611881493471040816e+00,-3.293762692222779198e-04,-8.009339717599608388e-01,-1.611898622757835131e+00,-2.741169866408127540e-04
1.004999999999986926e+01,-8.073443397162873847e-01,-1.606289405932971759e+00,-3.094064545146937568e-04,-8.073093696255597695e-01,-1.606302121260316129e+00,-2.427540334097539406e-04
1.006699999999985984e+01,-8.126240772888358999e-01,-1.597957206242064387e+00,-2.758664629797591221e-04,-8.125908934368406555e-01,-1.597965593646174298e+00,-2.000307316520071217e-04
1.008399999999985042e+01,-8.170855269119742248e-01,-1.587584564454181502e+00,-2.325634622077705409e-04,-8.170551265889411940e-01,-1.587589284991778760e+00,-1.512114895979328603e-04
1.009999999999984155e+01,-8.210787759005166997e-01,-1.576480319761309978e+00,-1.855353114420985831e-04,-8.210517141126192353e-01,-1.576482316732234601e+00,-1.027562434093772794e-04
1.011699999999983213e+01,-8.255300883491926145e-01,-1.563856659213162192e+00,-1.318528923704906093e-04,-8.255071260210672390e-01,-1.563856539263692280e+00,-5.173629797746240062e-05
1.013399999999982271e+01,-8.304929724301539640e-01,-1.550968770762306326e+00,-7.730768653549518490e-05,-8.304744903288485691e-01,-1.550967251308537520e+00,-4.031935597062025417e-06
1.014999999999981384e+01,-8.357991028930029653e-01,-1.539064018606460582e+00,-2.755730763384197832e-05,-8.357850537167444971e-01,-1.539061723031262652e+00,3.585658176269014932e-05
1.016699999999980442e+01,-8.422110486964444753e-01,-1.527059365753636655e+00,2.146988020998585205e-05,-8.422018430102110598e-01,-1.527056689460411398e+00,7.144306811705567026e-05
1.018399999999979499e+01,-8.494702050224891554e-01,-1.516043110826049922e+00,6.454227446657287534e-05,-8.494659154814565571e-01,-1.516040382955200716e+00,9.891440270145415519e-05
1.019999999999978613e+01,-8.570921700533835619e-01,-1.506798135969923180e+00,9.791693185519123903e-05,-8.570925349577804830e-01,-1.506795553379559838e+00,1.165565563968770039e-04
1.021699999999977670e+01,-8.660272919795624080e-01,-1.498329536363339987e+00,1.241657634027695215e-04,-8.660326039061345682e-01,-1.498327211818605953e+00,1.260022393065907153e-04
1.023399999999976728e+01,-8.758100425649852916e-01,-1.491354085107337246e+00,1.397235379428620394e-04,-8.758202825202261455e-01,-1.491352028957518838e+00,1.256990576129623106e-04
1.024999999999975842e+01,-8.857714080599339290e-01,-1.486186756894971817e+00,1.440333040342274898e-04,-8.857862528564233173e-01,-1.486184879755247046e+00,1.168005851778574711e-04
1.026699999999974899e+01,-8.971290015964986653e-01,-1.482160870530675467e+00,1.376259507638050313e-04,-8.971486858012424070e-01,-1.482159019543613621e+00,9.895342791571817213e-05
1.028399999999973957e+01,-9.092478683973010956e-01,-1.479564797716979019e+00,1.204521096936146565e-04,-9.092723131911354395e-01,-1.479562714164444071e+00,7.360811742474418083e-05
1.029999999999973070e+01,-9.213063089779437442e-01,-1.478302165639637344e+00,9.539763212173301755e-05,-9.213351314570192852e-01,-1.478299541369345382e+00,4.419323018292064544e-05
1.031699999999972128e+01,-9.347479552959729876e-01,-1.478020904473511532e+00,6.072757120663429577e-05,-9.347812712860043005e-01,-1.478017267134529300e+00,8.568201137049646053e-06
1.033399999999971186e+01,-9.487428737720413618e-01,-1.478564185813969534e+00,1.950237303092046100e-05,-9.487804471527518935e-01,-1.478558978124949741e+00,-2.990777549256900180e-05
1.034999999999970299e+01,-9.622917805086432796e-01,-1.479519179703400855e+00,-2.353993240109667254e-05,-9.623330496301225612e-01,-1.479511887931327596e+00,-6.724158179326891814e-05
1.036699999999969357e+01,-9.768869291596391502e-01,-1.480605914545759738e+00,-7.185874742563778180e-05,-9.769316529818203865e-01,-1.480595671193212670e+00,-1.066151936203444837e-04
1.038399999999968415e+01,-9.913861979712889072e-01,-1.481291950549394887e+00,-1.208324358973465360e-04,-9.914336979276459072e-01,-1.481277933186633256e+00,-1.442261685177374277e-04
1.039999999999967528e+01,-1.004560509963914772e+00,-1.481104845372891443e+00,-1.655889752395720558e-04,-1.004609791661750240e+00,-1.481086532492396968e+00,-1.766128274602608286e-04
1.041699999999966586e+01,-1.017512689579824325e+00,-1.479542185441995228e+00,-2.093824229402547674e-04,-1.017562746712040278e+00,-1.479518642719796162e+00,-2.060383106075030645e-04
1.043399999999965644e+01,-1.028695930104452705e+00,-1.476182649150153736e+00,-2.464422544978107205e-04,-1.028745423427695371e+00,-1.476153476150818156e+00,-2.280413857402700014e-04
1.044999999999964757e+01,-1.036902186699188988e+00,-1.471201081923984688e+00,-2.722860265335417499e-04,-1.036949877002364406e+00,-1.471166639540903098e+00,-2.396765192268979141e-04
1.046699999999963815e+01,-1.042427471993043753e+00,-1.464052407769783404e+00,-2.873453235394147088e-04,-1.042472032864800502e+00,-1.464012885003636910e+00,-2.403660841471927628e-04
1.048399999999962873e+01,-1.044044086343757005e+00,-1.455361653246737719e+00,-2.877094255831712222e-04,-1.044084595441073349e+00,-1.455318032010384233e+00,-2.280128738296039565e-04
1.049999999999961986e+01,-1.041629433642893288e+00,-1.446322038048009961e+00,-2.740063979073533123e-04,-1.041665674092409066e+00,-1.446275727500356822e+00,-2.046706097359167356e-04
1.051699999999961044e+01,-1.034735944058067236e+00,-1.436516472718899262e+00,-2.449988325652464687e-04,-1.034767572461708252e+00,-1.436468651751520387e+00,-1.686512423657830100e-04
1.053399999999960102e+01,-1.023454437942084017e+00,-1.427265470211867449e+00,-2.026865288025803005e-04,-1.023481707766120907e+00,-1.427217473027178940e+00,-1.232337093318670515e-04
1.054999999999959215e+01,-1.009034732551172819e+00,-1.419711463222037118e+00,-1.531535849870408795e-04,-1.009058324058804246e+00,-1.419664373714654371e+00,-7.464436836033408267e-05
1.056699999999958273e+01,-9.899765259222124136e-01,-1.413497397366028974e+00,-9.376899901866147093e-05,-9.899967523438135686e-01,-1.413452215680953472e+00,-2.038760671860902120e-05
1.058399999999957330e+01,-9.674017288108820445e-01,-1.409637175239127238e+00,-3.171312684666504776e-05,-9.674191585900878687e-01,-1.409594673877396120e+00,3.260557307067305909e-05
1.059999999999956444e+01,-9.432289926938455249e-01,-1.408497751126842390e+00,2.508438758646959802e-05,-9.432442702411258928e-01,-1.408458319853055807e+00,7.785039681402811020e-05
1.061699999999955502e+01,-9.146963649677356534e-01,-1.410206613571425294e+00,7.967323866985279634e-05,-9.147097982538644478e-01,-1.410170890965865231e+00,1.178076369519676699e-04
1.063399999999954559e+01,-8.834363502547729619e-01,-1.415118715726392917e+00,1.247030994243413069e-04,-8.834483145764523426e-01,-1.415087052855539262e+00,1.468277639819255014e-04
1.064999999999953673e+01,-8.516548940413091184e-01,-1.422782092524661257e+00,1.557313990869755335e-04,-8.516657429802024781e-01,-1.422754490115305526e+00,1.625553054967843821e-04
1.066699999999952730e+01,-8.154532100580045295e-01,-1.434213404722794571e+00,1.748010948641243775e-04,-8.154630776277032034e-01,-1.434190300424279751e+00,1.661938960572437304e-04
1.068399999999951788e+01,-7.767527684895616513e-01,-1.449032845057963925e+00,1.788262226769608127e-04,-7.767617831632780412e-01,-1.449014366142696852e+00,1.566406216355304771e-04
1.069999999999950901e+01,-7.379954608375772773e-01,-1.466020166745789055e+00,1.693508252947904845e-04,-7.380037187716993463e-01,-1.466006104249540032e+00,1.368327848665174071e-04
1.071699999999949959e+01,-6.942221978420475281e-01,-1.487177527504963681e+00,1.469009183595528119e-04,-6.942296265648453257e-01,-1.487168169469888612e+00,1.065789924597486285e-04
1.073399999999949017e+01,-6.476007981645990341e-01,-1.511341852954287912e+00,1.145130424410591234e-04,-6.476072965285487593e-01,-1.511337152177508081e+00,6.998008725332276235e-05
1.074999999999948130e+01,-6.009120760299857533e-01,-1.536580879778928210e+00,7.821348952080520319e-05,-6.009175407987363826e-01,-1.536580457083962070e+00,3.304441481882935548e-05
1.076699999999947188e+01,-5.480546585632278811e-01,-1.565692814403873090e+00,3.731627605403777621e-05,-5.480587894019668393e-01,-1.565696748095633861e+00,-5.196683408496523618e-06
1.078399999999946246e+01,-4.915381665067223294e-01,-1.596691999054768996e+00,-2.004915300401311591e-06,-4.915406535227845319e-01,-1.596699996844669567e+00,-3.885885598631913843e-05
1.079999999999945359e+01,-4.346983199389832242e-01,-1.627035860325439121e+00,-3.427796775128921758e-05,-4.346989220379468000e-01,-1.627047304526190397e+00,-6.360432087734431764e-05
1.081699999999944417e+01,-3.700983998300648725e-01,-1.659769628455229018e+00,-6.074558986793657505e-05,-3.700965915883304702e-01,-1.659784180626770578e+00,-8.040108301083257413e-05
1.083399999999943475e+01,-3.008409247040108592e-01,-1.692041382949369677e+00,-7.732995167963988307e-05,-3.008362547920164776e-01,-1.692058269931000725e+00,-8.627511780994549773e-05
1.084999999999942588e+01,-2.311651879344596705e-01,-1.720885630980981240e+00,-8.341058549245265958e-05,-2.311574182287431389e-01,-1.720903773071027487e+00,-8.182812965415873683e-05
1.086699999999941646e+01,-1.522435222628880647e-01,-1.748449617773456755e+00,-8.056293078179131478e-05,-1.522321003028643260e-01,-1.748467782030784790e+00,-6.753475569384919308e-05
1.088399999999940704e+01,-6.842436862365122718e-02,-1.771024744144773955e+00,-7.012075387359649611e-05,-6.840912403762244853e-02,-1.771041226573359939e+00,-4.503769544811150210e-05
1.089999999999939817e+01,1.440701370847241591e-02,-1.785841178047218314e+00,-5.555176659218589975e-05,1.442566180391782749e-02,-1.785854263192425684e+00,-1.765055055275778387e-05
1.091699999999938875e+01,1.054130914918027934e-01,-1.792770264686486925e+00,-3.686263792858655635e-05,1.054345841475327339e-01,-1.792777817084588277e+00,1.740469027408555591e-05
1.093399999999937933e+01,1.975638418022269693e-01,-1.789076987436978516e+00,-1.681786324716192955e-05,1.975867625557977125e-01,-1.789077550425544061e+00,5.682741483817976131e-05
1.094999999999937046e+01,2.831486893075918498e-01,-1.775414570888654175e+00,-1.183947246673655758e-06,2.831713580485114568e-01,-1.775408128397390595e+00,9.203597033958554657e-05
1.096699999999936104e+01,3.706172903756042025e-01,-1.750752836903096465e+00,4.420482045373820470e-06,3.706381389504749269e-01,-1.750739529521088134e+00,1.177761331217473683e-04
1.098399999999935162e+01,4.527707780212719690e-01,-1.717297240377943179e+00,-5.930839022688422137e-06,4.527886937153998703e-01,-1.717278433327956044e+00,1.252751559653546135e-04
1.099999999999934275e+01,5.243201858914989799e-01,-1.679730082436410310e+00,-2.912908803612089927e-05,5.243348570798141983e-01,-1.679707676389795346e+00,1.155166043874579918e-04
1.101699999999933333e+01,5.938980389638387480e-01,-1.635485171448999520e+00,-6.527405023207382968e-05,5.939092342366102395e-01,-1.635460614937928492e+00,8.854153167848011013e-05
1.103399999999932390e+01,6.570059867332630477e-01,-1.588735223012300635e+00,-1.119737307213586319e-04,6.570140041563117261e-01,-1.588710013008264976e+00,4.415351499465372900e-05
1.104999999999931504e+01,7.108956150133443064e-01,-1.543903826890693054e+00,-1.643243121373174655e-04,7.109010598806914105e-01,-1.543879091102688950e+00,-1.334876844737137693e-05
1.106699999999930562e+01,7.628430087740741827e-01,-1.496582236963327706e+00,-2.249769654552132210e-04,7.628462081428557529e-01,-1.496558888054729142e+00,-8.759994343814114012e-05
1.108399999999929619e+01,8.098940928482126766e-01,-1.450518838993594128e+00,-2.843307387866306235e-04,8.098955368068690985e-01,-1.450497566306176767e+00,-1.683447172407477100e-04
1.109999999999928733e+01,8.502099638048923325e-01,-1.408971999891748705e+00,-3.329622376103685702e-04,8.502101717714397600e-01,-1.408953162612183174e+00,-2.430021007562979196e-04
1.111699999999927790e+01,8.893298498216507531e-01,-1.367285058811444021e+00,-3.723760221097016567e-04,8.893291450598702630e-01,-1.367269202034240738e+00,-3.145348722098653075e-04
1.113399999999926848e+01,9.250892136871784466e-01,-1.328550498076390252e+00,-3.968199770690174601e-04,9.250879614074137836e-01,-1.328537930848147752e+00,-3.735696326568675686e-04
1.114999999999925961e+01,9.560550050958198653e-01,-1.295081273738585947e+00,-4.055288680069020837e-04,9.560535253734493422e-01,-1.295072016691741990e+00,-4.150294008554773653e-04
1.116699999999925019e+01,9.864477309133736771e-01,-1.262920602778152768e+00,-3.998121613891576125e-04,9.864462669710563070e-01,-1.262915034715944129e+00,-4.421231065614905837e-04
1.118399999999924077e+01,1.014561269473535754e+00,-1.234432224874687289e+00,-3.795446421089496126e-04,1.014560037486648358e+00,-1.234430478535958553e+00,-4.505104269869319175e-04
1.119999999999923190e+01,1.039169168972804869e+00,-1.211082901714245263e+00,-3.487003507570482085e-04,1.039168307117860124e+00,-1.211084841544008528e+00,-4.411998469153135703e-04
1.121699999999922248e+01,1.063540137713606892e+00,-1.190030288119608981e+00,-3.059818396940104874e-04,1.063539779971486077e+00,-1.190036210051602206e+00,-4.142816754081923868e-04
1.123399999999921306e+01,1.086228383095983130e+00,-1.172893702450757525e+00,-2.564953910740519157e-04,1.086228589011379642e+00,-1.172903646487833740e+00,-3.724824558041237629e-04
1.124999999999920419e+01,1.106131961894693871e+00,-1.160360713367826646e+00,-2.073293774912182631e-04,1.106132700192772100e+00,-1.160374457038771068e+00,-3.228791831893610157e-04
1.126699999999919477e+01,1.125782955391607443e+00,-1.150862604394023991e+00,-1.561690217570772343e-04,1.125784203464225364e+00,-1.150880376785776704e+00,-2.633396725854343081e-04
1.128399999999918535e+01,1.143889247576566959e+00,-1.145276805868566727e+00,-1.097516477424020605e-04,1.143890885983808392e+00,-1.145298572853457264e+00,-2.011351434966258413e-04
1.129999999999917648e+01,1.159474648984384793e+00,-1.143557175480761856e+00,-7.327320635661888700e-05,1.159476486870707923e+00,-1.143582645783323581e+00,-1.441195473814080026e-04
1.131699999999916706e+01,1.174395400581356830e+00,-1.145431714743009088e+00,-4.465720707488919400e-05,1.174397207538344867e+00,-1.145461027965195999e+00,-8.916337424392606435e-05
1.133399999999915764e+01,1.187488294743489492e+00,-1.151039944996995912e+00,-2.836268579111585479e-05,1.187489752569888868e+00,-1.151072965693034744e+00,-4.368177757773099475e-05
1.134999999999914877e+01,1.197974512281916315e+00,-1.159633016297264563e+00,-2.528263857084787143e-05,1.197975287798277888e+00,-1.159669357070594931e+00,-1.228617876679465883e-05
1.136699999999913935e+01,1.206946361664183787e+00,-1.172152903458839601e+00,-3.527022138158529747e-05,1.206945970054681627e+00,-1.172192530398659116e+00,6.865156241458921513e-06
1.138399999999912993e+01,1.213417059942870857e+00,-1.187990070696717027e+00,-5.833446778408197869e-05,1.213414980391933629e+00,-1.188032654795021514e+00,1.020888040889343412e-05
1.139999999999912106e+01,1.216946398831639353e+00,-1.205721867675130898e+00,-9.078743489524582937e-05,1.216942201767785559e+00,-1.205766843456569593e+00,-1.260735016315279663e-06
1.141699999999911164e+01,1.217652947230728033e+00,-1.227288936105942918e+00,-1.348058573545205430e-04,1.217645896886909274e+00,-1.227335917724952985e+00,-2.822388282687501664e-05
1.143399999999910222e+01,1.214873332632652403e+00,-1.251307766329204263e+00,-1.861891706403699328e-04,1.214862792524497248e+00,-1.251356055868762418e+00,-6.869021190090705332e-05
1.144999999999909335e+01,1.208754084309954901e+00,-1.275749692643202149e+00,-2.386138639541162158e-04,1.208739706269355674e+00,-1.275798425835085848e+00,-1.167070007438711571e-04
1.146699999999908393e+01,1.198223813908722013e+00,-1.303152347882654993e+00,-2.953890790353445807e-04,1.198204867528585460e+00,-1.303200553892149172e+00,-1.748580279597887932e-04
1.148399999999907450e+01,1.183303807316223200e+00,-1.331413267109752052e+00,-3.495375642622630240e-04,1.183279980533443965e+00,-1.331459778585438736e+00,-2.360313651339849140e-04
1.149999999999906564e+01,1.165148488346908096e+00,-1.358178645319635169e+00,-3.944264132592995779e-04,1.165120051958930647e+00,-1.358222435938224670e+00,-2.918710471356279453e-04
1.151699999999905621e+01,1.141550320649327155e+00,-1.386132710811144086e+00,-4.317278159235535154e-04,1.141517333645849952e+00,-1.386172471878007961e+00,-3.443867666369431835e-04
1.153399999999904679e+01,1.113780089305898446e+00,-1.412974119882716373e+00,-4.546913455140614950e-04,1.113743304830318692e+00,-1.413008891869088401e+00,-3.851682295126003541e-04
1.154999999999903793e+01,1.084247837532950509e+00,-1.436787397009627210e+00,-4.607326114989595341e-04,1.084208473391485850e+00,-1.436816913767288817e+00,-4.094203041139307816e-04
1.156699999999902850e+01,1.049840410624870657e+00,-1.460277263548651394e+00,-4.491827143453789206e-04,1.049799563869218133e+00,-1.460301008272063772e+00,-4.178197407589713530e-04
1.158399999999901908e+01,1.012975728676648979e+00,-1.481826502743134544e+00,-4.189298868686101938e-04,1.012934752450953990e+00,-1.481844688240123498e+00,-4.072232568921335563e-04
1.159999999999901021e+01,9.766386521869212523e-01,-1.500430499158816655e+00,-3.742857075089717905e-04,9.765987248119210040e-01,-1.500443947514061627e+00,-3.800131768314332398e-04
1.161699999999900079e+01,9.368738460600309903e-01,-1.518643689913512507e+00,-3.117661290039470609e-04,9.368361232922269854e-01,-1.518652843414476816e+00,-3.340817874395819254e-04
1.163399999999899137e+01,8.964358766376808729e-01,-1.535567659572910415e+00,-2.369409108486284464e-04,8.964012856962719766e-01,-1.535573386960133124e+00,-2.730948488354337841e-04
1.164999999999898250e+01,8.581512084283580144e-01,-1.550626641044816623e+00,-1.590272471467733774e-04,8.581202345409068011e-01,-1.550629954114382203e+00,-2.051006252961872769e-04
1.166699999999897308e+01,8.175644508177384306e-01,-1.566020823587841670e+00,-7.284085442087117278e-05,8.175378648709913376e-01,-1.566022388880425886e+00,-1.256729119432382761e-04
1.168399999999896366e+01,7.773395666110018976e-01,-1.581084477500524166e+00,1.191617424214965197e-05,7.773177891004440232e-01,-1.581085053455625555e+00,-4.348039213587624415e-05
1.169999999999895479e+01,7.400058263769836442e-01,-1.595186046002362579e+00,8.596009906134685023e-05,7.399888569712782527e-01,-1.595186286330903425e+00,3.204494487461562223e-05
1.171699999999894537e+01,7.010610893973371338e-01,-1.610274940459041959e+00,1.542576673370981625e-04,7.010494437965764103e-01,-1.610275340230157060e+00,1.058796599287053445e-04
1.173399999999893595e+01,6.629970393518966887e-01,-1.625605062103901988e+00,2.081744546596934553e-04,6.629908689948331713e-01,-1.625606022691862940e+00,1.689884092058544385e-04
1.174999999999892708e+01,6.280774005351135170e-01,-1.640315708728756761e+00,2.432907148399331880e-04,6.280764680294762536e-01,-1.640317436054155475e+00,2.155015709376549777e-04
1.176699999999891766e+01,5.920220290045128397e-01,-1.656242850238212938e+00,2.624650501472901038e-04,5.920266989944691360e-01,-1.656245500362209189e+00,2.488961973846930326e-04
1.178399999999890824e+01,5.571094138131933438e-01,-1.672395779223366796e+00,2.625972860569183802e-04,5.571196676949340398e-01,-1.672399302063870774e+00,2.644703183878658161e-04
1.179999999999889937e+01,5.253286626596003206e-01,-1.687655548716175957e+00,2.460673354738782646e-04,5.253440936884880008e-01,-1.687659689783093553e+00,2.626707935596815668e-04
1.181699999999888995e+01,4.927086324123743366e-01,-1.703683533203120826e+00,2.126178388484490506e-04,4.927293960605970691e-01,-1.703687941564121289e+00,2.441262902677614601e-04
1.183399999999888053e+01,4.612213439390110414e-01,-1.719175218275260875e+00,1.655164153736257053e-04,4.612471486528674225e-01,-1.719179318274268731e+00,2.102750682686183536e-04
1.184999999999887166e+01,4.325130754438890612e-01,-1.732875518863817410e+00,1.117532810334484104e-04,4.325432156634732572e-01,-1.732878667732953737e+00,1.668110972751358622e-04
1.186699999999886224e+01,4.027907681041114074e-01,-1.746026183463503134e+00,4.820829336015053997e-05,4.028248896867421824e-01,-1.746027536490284859e+00,1.114103874464891634e-04
1.188399999999885281e+01,3.735503793205737777e-01,-1.757234740969061182e+00,-1.810046653626877066e-05,3.735876168269687825e-01,-1.757233510605217042e+00,5.009143009889068486e-05
1.189999999999884395e+01,3.460731981557828574e-01,-1.765616064555262987e+00,-7.962831749007651008e-05,3.461123872651846178e-01,-1.765611831181427060e+00,-9.678097954920404341e-06
1.191699999999883453e+01,3.164147492171540677e-01,-1.771940002318432850e+00,-1.408720917858462057e-04,3.164548309669182879e-01,-1.771932267079079804e+00,-7.207930260998146469e-05
1.193399999999882510e+01,2.857160274057527483e-01,-1.775527595359759570e+00,-1.952318486546644207e-04,2.857557548081375298e-01,-1.775516434277802702e+00,-1.305035460895320135e-04
1.194999999999881624e+01,2.553873853144712491e-01,-1.776540438637830732e+00,-2.382606390151163604e-04,2.554257245215282857e-01,-1.776526487423476963e+00,-1.797410172935124057e-04
1.196699999999880681e+01,2.212100641056547190e-01,-1.775440900892895524e+00,-2.737472109288123056e-04,2.212459879219516867e-01,-1.775424754112115533e+00,-2.239853581822386476e-04
1.198399999999879739e+01,1.847031866708375158e-01,-1.772572896084844585e+00,-2.973183169906848150e-04,1.847359519118072224e-01,-1.772555529832636534e+00,-2.580765074099440723e-04
1.199999999999878852e+01,1.480387474157981165e-01,-1.768731445760815202e+00,-3.077165991074598561e-04,1.480680581892014624e-01,-1.768713865428475529e+00,-2.794902672508080949e-04
1.201699999999877910e+01,1.065481377861490220e-01,-1.763913469067485362e+00,-3.058280909076778291e-04,1.065734356018938345e-01,-1.763896586889264650e+00,-2.898902198265544249e-04
1.203399999999876968e+01,6.243388279442682598e-02,-1.758749937546715270e+00,-2.907778182353110336e-04,6.245493594907791657e-02,-1.758734564084988072e+00,-2.870556453996220736e-04
1.204999999999876081e+01,1.854920247487817919e-02,-1.753856179073212340e+00,-2.652461487171637071e-04,1.856611452649289951e-02,-1.753842801458398215e+00,-2.723203932412495082e-04
1.206699999999875139e+01,-3.053397729022985785e-02,-1.748806887510597985e+00,-2.273158606989607669e-04,-3.052158702822455050e-02,-1.748796055935536664e+00,-2.444757526195648345e-04
1.208399999999874197e+01,-8.207664137003295446e-02,-1.743989019361229964e+00,-1.802536213736516532e-04,-8.206888706276813106e-02,-1.743980981134368058e+00,-2.055005259334204929e-04
1.209999999999873310e+01,-1.327639951362670212e-01,-1.739636598350193131e+00,-1.300827918531733155e-04,-1.327607082992278142e-01,-1.739631245234066537e+00,-1.607131120607493426e-04
1.211699999999872368e+01,-1.888499710637341622e-01,-1.735073017068909262e+00,-7.372363977546303395e-05,-1.888515415458573710e-01,-1.735070399814504727e+00,-1.074348985937286438e-04
